#DUKE weather file,,,,,,
$state_name=North Carolina,,,,,,
$city_name=Charlotte,,,,,,
$lat_deg=35,,,,,,
$lat_min=13,,,,,,
$long_deg=-80,,,,,,
$long_min=56,,,,,,
$timezone_offset=-4,,,,,,
temperature,wind_speed,humidity,solar_dir,solar_diff,solar_global,
#month:day:hour:minute:second,,,,,,
02:09:08:37:00,38.3,5.2,67,66.61,5.59,29.92
02:09:08:42:00,38.5,5.4,67,67.82,5.75,31.43
02:09:08:47:00,38.8,5.6,67,69.03,5.91,32.95
02:09:08:52:00,39,5.8,67,70.23,6.07,34.46
02:09:08:57:00,39.3,6,66,71.44,6.23,35.97
02:09:09:02:00,39.5,6.2,65,72.39,6.38,37.39
02:09:09:07:00,39.8,6.4,64,72.93,6.51,38.65
02:09:09:12:00,40,6.6,63,73.48,6.63,39.9
02:09:09:17:00,40.3,6.8,62,74.03,6.76,41.16
02:09:09:22:00,40.6,7,61,74.58,6.88,42.42
02:09:09:27:00,40.8,7.1,60,75.13,7.01,43.68
02:09:09:32:00,41.1,7.3,59,75.68,7.13,44.94
02:09:09:37:00,41.3,7.5,58,76.23,7.26,46.2
02:09:09:42:00,41.6,7.7,57,76.78,7.38,47.46
02:09:09:47:00,41.8,7.9,56,77.32,7.51,48.72
02:09:09:52:00,42.1,8.1,55,77.87,7.63,49.97
02:09:09:57:00,42.3,7.9,54.5,77.7,7.82,51.01
02:09:10:02:00,42.6,7.7,54,77.4,7.98,51.87
02:09:10:07:00,42.8,7.5,53.5,76.92,8.11,52.47
02:09:10:12:00,43.1,7.3,53,76.44,8.25,53.06
02:09:10:17:00,43.3,7.1,52.5,75.96,8.38,53.65
02:09:10:22:00,43.6,6.9,52,75.47,8.52,54.23
02:09:10:27:00,43.8,6.8,51.5,74.98,8.66,54.8
02:09:10:32:00,44,6.6,51,74.48,8.79,55.36
02:09:10:37:00,44.3,6.4,50.5,73.97,8.93,55.92
02:09:10:42:00,44.5,6.2,50,73.47,9.07,56.47
02:09:10:47:00,44.8,6,49.5,72.95,9.21,57.01
02:09:10:52:00,45,5.8,49,72.44,9.36,57.55
02:09:10:57:00,45,5.3,49,72.29,9.47,58.07
02:09:11:02:00,45,4.8,49,72.09,9.56,58.4
02:09:11:07:00,45,4.3,49,71.79,9.62,58.44
02:09:11:12:00,45,3.9,49,71.49,9.68,58.47
02:09:11:17:00,45,3.4,49,71.19,9.75,58.5
02:09:11:22:00,45,2.9,49,70.9,9.81,58.53
02:09:11:27:00,45,2.4,49,70.6,9.87,58.56
02:09:11:32:00,45,1.9,49,70.29,9.94,58.58
02:09:11:37:00,45,1.4,49,69.99,10,58.6
02:09:11:42:00,45,1,49,69.69,10.07,58.62
02:09:11:47:00,45,0.5,49,69.39,10.13,58.63
02:09:11:52:00,45,0,49,69.08,10.19,58.64
02:09:11:57:00,45.2,0.4,48.92,69.16,10.22,58.94
02:09:12:02:00,45.3,0.8,48.83,69.19,10.23,59.05
02:09:12:07:00,45.5,1.2,48.75,69.15,10.21,58.88
02:09:12:12:00,45.6,1.5,48.67,69.11,10.19,58.7
02:09:12:17:00,45.8,1.9,48.58,69.07,10.17,58.53
02:09:12:22:00,46,2.3,48.5,69.02,10.15,58.36
02:09:12:27:00,46.1,2.7,48.42,68.98,10.13,58.19
02:09:12:32:00,46.3,3.1,48.33,68.94,10.11,58.01
02:09:12:37:00,46.4,3.5,48.25,68.89,10.09,57.84
02:09:12:42:00,46.6,3.8,48.17,68.85,10.07,57.67
02:09:12:47:00,46.7,4.2,48.08,68.81,10.05,57.5
02:09:12:52:00,46.9,4.6,48,68.77,10.03,57.32
02:09:12:57:00,46.9,4.7,48,68.72,10.01,57.15
02:09:13:02:00,46.9,4.8,48,68.63,9.97,56.79
02:09:13:07:00,46.9,4.9,48,68.45,9.9,56.17
02:09:13:12:00,46.9,5,48,68.27,9.83,55.54
02:09:13:17:00,46.9,5.1,48,68.1,9.76,54.91
02:09:13:22:00,46.9,5.2,48,67.92,9.69,54.28
02:09:13:27:00,46.9,5.3,48,67.74,9.61,53.65
02:09:13:32:00,46.9,5.4,48,67.57,9.54,53.02
02:09:13:37:00,46.9,5.5,48,67.39,9.47,52.39
02:09:13:42:00,46.9,5.6,48,67.21,9.4,51.76
02:09:13:47:00,46.9,5.7,48,67.04,9.33,51.14
02:09:13:52:00,46.9,5.8,48,66.86,9.26,50.51
02:09:13:57:00,46.9,5.7,48,66.68,9.19,49.88
02:09:14:02:00,46.9,5.6,48,66.42,9.1,49.09
02:09:14:07:00,46.9,5.5,48,66.04,8.97,48.05
02:09:14:12:00,46.9,5.4,48,65.65,8.85,47.01
02:09:14:17:00,46.9,5.3,48,65.27,8.73,45.98
02:09:14:22:00,46.9,5.2,48,64.89,8.61,44.94
02:09:14:27:00,46.9,5.1,48,64.5,8.49,43.9
02:09:14:32:00,46.9,5,48,64.12,8.36,42.87
02:09:14:37:00,46.9,4.9,48,63.73,8.24,41.83
02:09:14:42:00,46.9,4.8,48,63.35,8.12,40.79
02:09:14:47:00,46.9,4.7,48,62.97,8,39.76
02:09:14:52:00,46.9,4.6,48,62.58,7.88,38.72
02:09:14:57:00,46.9,4.6,48,62.2,7.75,37.69
02:09:15:02:00,46.9,4.6,48,61.65,7.61,36.54
02:09:15:07:00,46.9,4.6,48,60.85,7.44,35.23
02:09:15:12:00,46.9,4.6,48,60.05,7.27,33.91
02:09:15:17:00,46.9,4.6,48,59.25,7.09,32.6
02:09:15:22:00,46.9,4.6,48,58.45,6.92,31.29
02:09:15:27:00,46.9,4.6,48,57.65,6.75,29.97
02:09:15:32:00,46.9,4.6,48,56.86,6.58,28.66
02:09:15:37:00,46.9,4.6,48,56.06,6.4,27.35
02:09:15:42:00,46.9,4.6,48,55.26,6.23,26.04
02:09:15:47:00,46.9,4.6,48,54.46,6.06,24.72
02:09:15:52:00,46.9,4.6,48,53.66,5.89,23.41
02:09:15:57:00,46.9,4.6,48,52.86,5.71,22.1
02:09:16:02:00,46.9,4.6,48,51.41,5.53,20.76
02:09:16:07:00,46.9,4.6,48,48.96,5.32,19.39
02:09:16:12:00,46.9,4.6,48,46.52,5.12,18.03
02:09:16:17:00,46.9,4.6,48,44.07,4.92,16.66
02:09:16:22:00,46.9,4.6,48,41.63,4.71,15.29
02:09:16:27:00,46.9,4.6,48,39.18,4.51,13.92
02:09:16:32:00,46.9,4.6,48,36.74,4.31,12.55
02:09:16:37:00,46.9,4.6,48,34.29,4.1,11.19
02:09:16:42:00,46.9,4.6,48,31.85,3.9,9.82
02:09:16:47:00,46.9,4.6,48,29.4,3.7,8.45
02:09:16:52:00,46.9,4.6,48,26.96,3.5,7.08
02:09:16:57:00,46.7,4.5,48.67,24.51,3.29,5.71
02:09:17:02:00,46.6,4.4,49.33,22.29,3.06,4.73
02:09:17:07:00,46.4,4.3,50,20.41,2.8,4.32
02:09:17:12:00,46.3,4.2,50.67,18.52,2.54,3.91
02:09:17:17:00,46.1,4.1,51.33,16.64,2.27,3.51
02:09:17:22:00,45.9,4,52,14.76,2.01,3.1
02:09:17:27:00,45.8,4,52.67,12.87,1.74,2.69
02:09:17:32:00,45.6,3.9,53.33,10.99,1.48,2.28
02:09:17:37:00,45.5,3.8,54,9.1,1.22,1.88
02:09:17:42:00,45.3,3.7,54.67,7.22,0.95,1.47
02:09:17:47:00,45.2,3.6,55.33,5.34,0.69,1.06
02:09:17:52:00,45,3.5,56,3.45,0.42,0.65
02:09:17:57:00,44.9,3.2,55.92,1.6,0.16,0.25
02:09:18:02:00,44.8,2.9,55.83,0.44,0,0
02:09:18:07:00,44.8,2.6,55.75,0.41,0,0
02:09:18:12:00,44.7,2.3,55.67,0.37,0,0
02:09:18:17:00,44.6,2,55.58,0.34,0,0
02:09:18:22:00,44.5,1.7,55.5,0.31,0,0
02:09:18:27:00,44.5,1.5,55.42,0.27,0,0
02:09:18:32:00,44.4,1.2,55.33,0.23,0,0
02:09:18:37:00,44.3,0.9,55.25,0.19,0,0
02:09:18:42:00,44.2,0.6,55.17,0.15,0,0
02:09:18:47:00,44.2,0.3,55.08,0.11,0,0
02:09:18:52:00,44.1,0,55,0.07,0,0
02:09:18:57:00,43.7,0.3,56,0.03,0,0
02:09:19:02:00,43.2,0.6,57,0,0,0
02:09:19:07:00,42.8,0.9,58,0,0,0
02:09:19:12:00,42.4,1.2,59,0,0,0
02:09:19:17:00,42,1.5,60,0,0,0
02:09:19:22:00,41.5,1.8,61,0,0,0
02:09:19:27:00,41.1,2,62,0,0,0
02:09:19:32:00,40.7,2.3,63,0,0,0
02:09:19:37:00,40.3,2.6,64,0,0,0
02:09:19:42:00,39.8,2.9,65,0,0,0
02:09:19:47:00,39.4,3.2,66,0,0,0
02:09:19:52:00,39,3.5,67,0,0,0
02:09:19:57:00,39.1,3.6,66.83,0,0,0
02:09:20:02:00,39.2,3.7,66.67,0,0,0
02:09:20:07:00,39.2,3.8,66.5,0,0,0
02:09:20:12:00,39.3,3.9,66.33,0,0,0
02:09:20:17:00,39.4,4,66.17,0,0,0
02:09:20:22:00,39.5,4.1,66,0,0,0
02:09:20:27:00,39.5,4.1,65.83,0,0,0
02:09:20:32:00,39.6,4.2,65.67,0,0,0
02:09:20:37:00,39.7,4.3,65.5,0,0,0
02:09:20:42:00,39.8,4.4,65.33,0,0,0
02:09:20:47:00,39.8,4.5,65.17,0,0,0
02:09:20:52:00,39.9,4.6,65,0,0,0
02:09:20:57:00,39.7,4.5,65.67,0,0,0
02:09:21:02:00,39.4,4.4,66.33,0,0,0
02:09:21:07:00,39.2,4.3,67,0,0,0
02:09:21:12:00,38.9,4.2,67.67,0,0,0
02:09:21:17:00,38.7,4.1,68.33,0,0,0
02:09:21:22:00,38.4,4,69,0,0,0
02:09:21:27:00,38.2,4,69.67,0,0,0
02:09:21:32:00,38,3.9,70.33,0,0,0
02:09:21:37:00,37.7,3.8,71,0,0,0
02:09:21:42:00,37.5,3.7,71.67,0,0,0
02:09:21:47:00,37.2,3.6,72.33,0,0,0
02:09:21:52:00,37,3.5,73,0,0,0
02:09:21:57:00,37.1,3.7,73,0,0,0
02:09:22:02:00,37.2,3.9,73,0,0,0
02:09:22:07:00,37.2,4.1,73,0,0,0
02:09:22:12:00,37.3,4.3,73,0,0,0
02:09:22:17:00,37.4,4.5,73,0,0,0
02:09:22:22:00,37.5,4.7,73,0,0,0
02:09:22:27:00,37.5,4.8,73,0,0,0
02:09:22:32:00,37.6,5,73,0,0,0
02:09:22:37:00,37.7,5.2,73,0,0,0
02:09:22:42:00,37.8,5.4,73,0,0,0
02:09:22:47:00,37.8,5.6,73,0,0,0
02:09:22:52:00,37.9,5.8,73,0,0,0
02:09:22:57:00,37.7,5.6,73.25,0,0,0
02:09:23:02:00,37.6,5.4,73.5,0,0,0
02:09:23:07:00,37.4,5.2,73.75,0,0,0
02:09:23:12:00,37.3,5,74,0,0,0
02:09:23:17:00,37.1,4.8,74.25,0,0,0
02:09:23:22:00,36.9,4.6,74.5,0,0,0
02:09:23:27:00,36.8,4.5,74.75,0,0,0
02:09:23:32:00,36.6,4.3,75,0,0,0
02:09:23:37:00,36.5,4.1,75.25,0,0,0
02:09:23:42:00,36.3,3.9,75.5,0,0,0
02:09:23:47:00,36.2,3.7,75.75,0,0,0
02:09:23:52:00,36,3.5,76,0,0,0
02:09:23:57:00,36,3.6,76,0,0,0
02:10:00:02:00,36,3.7,76,0,0,0
02:10:00:07:00,36,3.8,76,0,0,0
02:10:00:12:00,36,3.9,76,0,0,0
02:10:00:17:00,36,4,76,0,0,0
02:10:00:22:00,36,4.1,76,0,0,0
02:10:00:27:00,36,4.1,76,0,0,0
02:10:00:32:00,36,4.2,76,0,0,0
02:10:00:37:00,36,4.3,76,0,0,0
02:10:00:42:00,36,4.4,76,0,0,0
02:10:00:47:00,36,4.5,76,0,0,0
02:10:00:52:00,36,4.6,76,0,0,0
02:10:00:57:00,35.8,4.5,76.25,0,0,0
02:10:01:02:00,35.7,4.4,76.5,0,0,0
02:10:01:07:00,35.5,4.3,76.75,0,0,0
02:10:01:12:00,35.3,4.2,77,0,0,0
02:10:01:17:00,35.2,4.1,77.25,0,0,0
02:10:01:22:00,35,4,77.5,0,0,0
02:10:01:27:00,34.8,4,77.75,0,0,0
02:10:01:32:00,34.7,3.9,78,0,0,0
02:10:01:37:00,34.5,3.8,78.25,0,0,0
02:10:01:42:00,34.3,3.7,78.5,0,0,0
02:10:01:47:00,34.2,3.6,78.75,0,0,0
02:10:01:52:00,34,3.5,79,0,0,0
02:10:01:57:00,33.9,3.5,79.25,0,0,0
02:10:02:02:00,33.8,3.5,79.5,0,0,0
02:10:02:07:00,33.8,3.5,79.75,0,0,0
02:10:02:12:00,33.7,3.5,80,0,0,0
02:10:02:17:00,33.6,3.5,80.25,0,0,0
02:10:02:22:00,33.5,3.5,80.5,0,0,0
02:10:02:27:00,33.5,3.5,80.75,0,0,0
02:10:02:32:00,33.4,3.5,81,0,0,0
02:10:02:37:00,33.3,3.5,81.25,0,0,0
02:10:02:42:00,33.2,3.5,81.5,0,0,0
02:10:02:47:00,33.2,3.5,81.75,0,0,0
02:10:02:52:00,33.1,3.5,82,0,0,0
02:10:02:57:00,33.3,3.6,81.67,0,0,0
02:10:03:02:00,33.4,3.7,81.33,0,0,0
02:10:03:07:00,33.6,3.8,81,0,0,0
02:10:03:12:00,33.8,3.9,80.67,0,0,0
02:10:03:17:00,33.9,4,80.33,0,0,0
02:10:03:22:00,34.1,4.1,80,0,0,0
02:10:03:27:00,34.3,4.1,79.67,0,0,0
02:10:03:32:00,34.4,4.2,79.33,0,0,0
02:10:03:37:00,34.6,4.3,79,0,0,0
02:10:03:42:00,34.8,4.4,78.67,0,0,0
02:10:03:47:00,34.9,4.5,78.33,0,0,0
02:10:03:52:00,35.1,4.6,78,0,0,0
02:10:03:57:00,35.1,4.6,78.33,0,0,0
02:10:04:02:00,35.1,4.6,78.67,0,0,0
02:10:04:07:00,35.1,4.6,79,0,0,0
02:10:04:12:00,35.1,4.6,79.33,0,0,0
02:10:04:17:00,35.1,4.6,79.67,0,0,0
02:10:04:22:00,35.1,4.6,80,0,0,0
02:10:04:27:00,35.1,4.6,80.33,0,0,0
02:10:04:32:00,35.1,4.6,80.67,0,0,0
02:10:04:37:00,35.1,4.6,81,0,0,0
02:10:04:42:00,35.1,4.6,81.33,0,0,0
02:10:04:47:00,35.1,4.6,81.67,0,0,0
02:10:04:52:00,35.1,4.6,82,0,0,0
02:10:04:57:00,35,4.5,82,0,0,0
02:10:05:02:00,34.9,4.4,82,0,0,0
02:10:05:07:00,34.8,4.3,82,0,0,0
02:10:05:12:00,34.7,4.2,82,0,0,0
02:10:05:17:00,34.6,4.1,82,0,0,0
02:10:05:22:00,34.5,4,82,0,0,0
02:10:05:27:00,34.5,4,82,0,0,0
02:10:05:32:00,34.4,3.9,82,0,0,0
02:10:05:37:00,34.3,3.8,82,0,0,0
02:10:05:42:00,34.2,3.7,82,0,0,0
02:10:05:47:00,34.1,3.6,82,0,0,0
02:10:05:52:00,34,3.5,82,0,0,0
02:10:05:57:00,33.9,3.5,82,0,0,0
02:10:06:02:00,33.8,3.5,82,0.57,0.06,0.09
02:10:06:07:00,33.8,3.5,82,1.98,0.21,0.31
02:10:06:12:00,33.7,3.5,82,3.39,0.37,0.53
02:10:06:17:00,33.6,3.5,82,4.81,0.52,0.75
02:10:06:22:00,33.5,3.5,82,6.22,0.67,0.97
02:10:06:27:00,33.5,3.5,82,7.64,0.82,1.19
02:10:06:32:00,33.4,3.5,82,9.05,0.98,1.42
02:10:06:37:00,33.3,3.5,82,10.47,1.13,1.64
02:10:06:42:00,33.2,3.5,82,11.88,1.28,1.86
02:10:06:47:00,33.2,3.5,82,13.3,1.43,2.08
02:10:06:52:00,33.1,3.5,82,14.71,1.59,2.3
02:10:06:57:00,33.1,3.6,82.58,16.04,1.74,2.51
02:10:07:02:00,33.1,3.7,83.17,17.81,1.95,3.09
02:10:07:07:00,33.1,3.8,83.75,20.26,2.22,4.23
02:10:07:12:00,33.1,3.9,84.33,22.68,2.5,5.37
02:10:07:17:00,33.1,4,84.92,25.07,2.77,6.48
02:10:07:22:00,33.1,4.1,85.5,27.43,3.05,7.59
02:10:07:27:00,33.1,4.1,86.08,29.76,3.33,8.69
02:10:07:32:00,33.1,4.2,86.67,32.07,3.61,9.77
02:10:07:37:00,33.1,4.3,87.25,34.34,3.9,10.85
02:10:07:42:00,33.1,4.4,87.83,36.59,4.18,11.91
02:10:07:47:00,33.1,4.5,88.42,38.8,4.47,12.96
02:10:07:52:00,33.1,4.6,89,40.99,4.76,13.99
02:10:07:57:00,33.4,4.2,88.42,43.41,5.03,15.1
02:10:08:02:00,33.8,3.8,87.83,45.24,5.28,16.27
02:10:08:07:00,34.1,3.4,87.25,46.18,5.47,17.55
02:10:08:12:00,34.4,3.1,86.67,47.12,5.66,18.82
02:10:08:17:00,34.7,2.7,86.08,48.05,5.85,20.1
02:10:08:22:00,35.1,2.3,85.5,48.99,6.04,21.37
02:10:08:27:00,35.4,1.9,84.92,49.93,6.23,22.65
02:10:08:32:00,35.7,1.5,84.33,50.87,6.42,23.92
02:10:08:37:00,36,1.1,83.75,51.81,6.61,25.2
02:10:08:42:00,36.4,0.8,83.17,52.75,6.8,26.47
02:10:08:47:00,36.7,0.4,82.58,53.69,6.99,27.75
02:10:08:52:00,37,0,82,54.63,7.18,29.02
02:10:08:57:00,37.2,0.5,82.51,55.97,7.34,30.49
02:10:09:02:00,37.4,0.9,83.02,57.12,7.48,31.88
02:10:09:07:00,37.7,1.4,83.53,57.97,7.6,33.17
02:10:09:12:00,37.9,1.9,84.04,58.82,7.71,34.46
02:10:09:17:00,38.1,2.3,84.55,59.68,7.83,35.77
02:10:09:22:00,38.3,2.8,85.06,60.54,7.94,37.09
02:10:09:27:00,38.6,3.3,85.57,61.42,8.05,38.43
02:10:09:32:00,38.8,3.8,86.08,62.29,8.16,39.77
02:10:09:37:00,39,4.2,86.59,63.18,8.27,41.14
02:10:09:41:00,39.2,4.6,87,63.89,8.36,42.24
02:10:09:46:00,39.1,5.1,86.55,66.3,8.35,44.52
02:10:09:51:00,39,5.7,86.09,68.73,8.33,46.87
02:10:09:52:00,39,5.8,86,69.22,8.33,47.34
02:10:09:57:00,39.2,5.8,85.67,68.98,8.52,48.09
02:10:10:02:00,39.3,5.8,85.33,68.63,8.7,48.65
02:10:10:07:00,39.5,5.8,85,68.13,8.83,48.97
02:10:10:12:00,39.7,5.8,84.67,67.62,8.97,49.27
02:10:10:17:00,39.8,5.8,84.33,67.11,9.12,49.56
02:10:10:22:00,40,5.8,84,66.59,9.26,49.83
02:10:10:27:00,40.2,5.8,83.67,66.07,9.4,50.09
02:10:10:32:00,40.3,5.8,83.33,65.54,9.55,50.33
02:10:10:37:00,40.5,5.8,83,65.01,9.69,50.56
02:10:10:42:00,40.7,5.8,82.67,64.47,9.84,50.77
02:10:10:47:00,40.8,5.8,82.33,63.93,9.99,50.97
02:10:10:52:00,41,5.8,82,63.38,10.14,51.15
02:10:10:57:00,41.2,5.8,81.83,63.59,10.22,51.86
02:10:11:02:00,41.3,5.8,81.67,63.74,10.28,52.4
02:10:11:07:00,41.5,5.8,81.5,63.81,10.32,52.68
02:10:11:12:00,41.7,5.8,81.33,63.89,10.35,52.96
02:10:11:17:00,41.8,5.8,81.17,63.96,10.38,53.24
02:10:11:22:00,42,5.8,81,64.03,10.41,53.52
02:10:11:27:00,42.2,5.8,80.83,64.11,10.44,53.8
02:10:11:32:00,42.3,5.8,80.67,64.18,10.47,54.08
02:10:11:37:00,42.5,5.8,80.5,64.26,10.51,54.36
02:10:11:42:00,42.7,5.8,80.33,64.33,10.54,54.63
02:10:11:47:00,42.8,5.8,80.17,64.4,10.57,54.91
02:10:11:52:00,43,5.8,80,64.48,10.6,55.19
02:10:11:57:00,43.2,5.5,79.41,64.55,10.63,55.47
02:10:12:02:00,43.5,5.1,78.82,64.58,10.64,55.58
02:10:12:07:00,43.7,4.8,78.24,64.54,10.62,55.41
02:10:12:12:00,43.9,4.4,77.65,64.5,10.6,55.25
02:10:12:17:00,44.2,4.1,77.06,64.46,10.58,55.09
02:10:12:22:00,44.4,3.8,76.47,64.42,10.56,54.93
02:10:12:26:00,44.6,3.5,76,64.39,10.54,54.8
02:10:12:31:00,44.7,4.4,75.62,65.23,10.44,55.29
02:10:12:36:00,44.8,5.3,75.23,66.08,10.34,55.78
02:10:12:41:00,44.8,6.2,74.85,66.92,10.25,56.27
02:10:12:46:00,44.9,7,74.46,67.76,10.15,56.75
02:10:12:51:00,45,7.9,74.08,68.6,10.05,57.23
02:10:12:52:00,45,8.1,74,68.77,10.03,57.32
02:10:12:57:00,45.1,8.1,73.71,68.27,10.05,56.82
02:10:13:02:00,45.3,8.1,73.41,67.73,10.05,56.14
02:10:13:07:00,45.4,8.1,73.12,67.11,10.02,55.19
02:10:13:12:00,45.5,8.1,72.82,66.49,9.98,54.26
02:10:13:17:00,45.7,8.1,72.53,65.87,9.95,53.32
02:10:13:22:00,45.8,8.1,72.24,65.26,9.91,52.4
02:10:13:27:00,46,8.1,71.94,64.64,9.88,51.48
02:10:13:32:00,46.1,8.1,71.65,64.03,9.84,50.58
02:10:13:37:00,46.2,8.1,71.35,63.43,9.81,49.67
02:10:13:42:00,46.4,8.1,71.06,62.82,9.77,48.78
02:10:13:43:00,46.4,8.1,71,62.7,9.76,48.6
02:10:13:48:00,46.7,7.4,71,62.53,9.69,48.01
02:10:13:52:00,46.9,6.9,71,62.4,9.63,47.54
02:10:13:57:00,46.9,6.7,71,62.24,9.56,46.94
02:10:14:02:00,46.9,6.5,71,61.99,9.46,46.2
02:10:14:07:00,46.9,6.3,71,61.64,9.33,45.22
02:10:14:12:00,46.9,6.1,71,61.28,9.21,44.25
02:10:14:17:00,46.9,5.9,71,60.92,9.08,43.27
02:10:14:22:00,46.9,5.7,71,60.56,8.95,42.3
02:10:14:27:00,46.9,5.6,71,60.2,8.83,41.32
02:10:14:32:00,46.9,5.4,71,59.84,8.7,40.35
02:10:14:37:00,46.9,5.2,71,59.49,8.57,39.37
02:10:14:42:00,46.9,5,71,59.13,8.45,38.39
02:10:14:47:00,46.9,4.8,71,58.77,8.32,37.42
02:10:14:52:00,46.9,4.6,71,58.41,8.19,36.44
02:10:14:57:00,47,4.6,71,58.05,8.07,35.47
02:10:15:02:00,47.1,4.6,71,57.54,7.92,34.39
02:10:15:07:00,47.2,4.6,71,56.79,7.74,33.15
02:10:15:12:00,47.3,4.6,71,56.05,7.56,31.92
02:10:15:17:00,47.4,4.6,71,55.3,7.38,30.68
02:10:15:22:00,47.5,4.6,71,54.56,7.2,29.45
02:10:15:27:00,47.5,4.6,71,53.81,7.02,28.21
02:10:15:32:00,47.6,4.6,71,53.07,6.84,26.98
02:10:15:37:00,47.7,4.6,71,52.32,6.66,25.74
02:10:15:42:00,47.8,4.6,71,51.57,6.48,24.5
02:10:15:47:00,47.9,4.6,71,50.83,6.3,23.27
02:10:15:52:00,48,4.6,71,50.08,6.12,22.03
02:10:15:57:00,48,4.9,70.75,49.34,5.94,20.8
02:10:16:02:00,48,5.2,70.5,47.98,5.75,19.54
02:10:16:07:00,48,5.5,70.25,45.7,5.54,18.25
02:10:16:12:00,48,5.8,70,43.41,5.33,16.97
02:10:16:17:00,48,6.1,69.75,41.13,5.11,15.68
02:10:16:22:00,48,6.4,69.5,38.85,4.9,14.39
02:10:16:27:00,48,6.6,69.25,36.57,4.69,13.1
02:10:16:32:00,48,6.9,69,34.29,4.48,11.81
02:10:16:37:00,48,7.2,68.75,32.01,4.27,10.53
02:10:16:42:00,48,7.5,68.5,29.72,4.06,9.24
02:10:16:47:00,48,7.8,68.25,27.44,3.85,7.95
02:10:16:52:00,48,8.1,68,25.16,3.64,6.66
02:10:16:57:00,48,7.7,68,22.88,3.42,5.38
02:10:17:02:00,48,7.3,68,20.81,3.19,4.45
02:10:17:07:00,48,6.9,68,19.05,2.91,4.07
02:10:17:12:00,48,6.6,68,17.29,2.64,3.68
02:10:17:17:00,48,6.2,68,15.53,2.36,3.3
02:10:17:22:00,48,5.8,68,13.77,2.09,2.92
02:10:17:27:00,48,5.4,68,12.01,1.81,2.53
02:10:17:32:00,48,5,68,10.26,1.54,2.15
02:10:17:37:00,48,4.6,68,8.5,1.26,1.76
02:10:17:42:00,48,4.3,68,6.74,0.99,1.38
02:10:17:47:00,48,3.9,68,4.98,0.71,1
02:10:17:52:00,48,3.5,68,3.22,0.44,0.61
02:10:17:57:00,47.9,3.7,68.25,1.46,0.16,0.23
02:10:18:02:00,47.8,3.9,68.5,0.4,0,0
02:10:18:07:00,47.7,4.1,68.75,0.36,0,0
02:10:18:12:00,47.6,4.3,69,0.33,0,0
02:10:18:17:00,47.5,4.5,69.25,0.29,0,0
02:10:18:22:00,47.4,4.7,69.5,0.26,0,0
02:10:18:27:00,47.4,4.8,69.75,0.23,0,0
02:10:18:32:00,47.3,5,70,0.19,0,0
02:10:18:37:00,47.2,5.2,70.25,0.16,0,0
02:10:18:42:00,47.1,5.4,70.5,0.12,0,0
02:10:18:47:00,47,5.6,70.75,0.09,0,0
02:10:18:52:00,46.9,5.8,71,0.05,0,0
02:10:18:57:00,46.8,5.6,71.17,0.02,0,0
02:10:19:02:00,46.7,5.4,71.33,0,0,0
02:10:19:07:00,46.7,5.2,71.5,0,0,0
02:10:19:12:00,46.6,5,71.67,0,0,0
02:10:19:17:00,46.5,4.8,71.83,0,0,0
02:10:19:22:00,46.4,4.6,72,0,0,0
02:10:19:27:00,46.4,4.5,72.17,0,0,0
02:10:19:32:00,46.3,4.3,72.33,0,0,0
02:10:19:37:00,46.2,4.1,72.5,0,0,0
02:10:19:42:00,46.1,3.9,72.67,0,0,0
02:10:19:47:00,46.1,3.7,72.83,0,0,0
02:10:19:52:00,46,3.5,73,0,0,0
02:10:19:57:00,46,3.5,73,0,0,0
02:10:20:02:00,46,3.5,73,0,0,0
02:10:20:07:00,46,3.5,73,0,0,0
02:10:20:12:00,46,3.5,73,0,0,0
02:10:20:17:00,46,3.5,73,0,0,0
02:10:20:22:00,46,3.5,73,0,0,0
02:10:20:27:00,46,3.5,73,0,0,0
02:10:20:32:00,46,3.5,73,0,0,0
02:10:20:37:00,46,3.5,73,0,0,0
02:10:20:42:00,46,3.5,73,0,0,0
02:10:20:47:00,46,3.5,73,0,0,0
02:10:20:52:00,46,3.5,73,0,0,0
02:10:20:57:00,45.9,3.5,73.25,0,0,0
02:10:21:02:00,45.8,3.5,73.5,0,0,0
02:10:21:07:00,45.7,3.5,73.75,0,0,0
02:10:21:12:00,45.7,3.5,74,0,0,0
02:10:21:17:00,45.6,3.5,74.25,0,0,0
02:10:21:22:00,45.5,3.5,74.5,0,0,0
02:10:21:27:00,45.4,3.5,74.75,0,0,0
02:10:21:32:00,45.3,3.5,75,0,0,0
02:10:21:37:00,45.2,3.5,75.25,0,0,0
02:10:21:42:00,45.2,3.5,75.5,0,0,0
02:10:21:47:00,45.1,3.5,75.75,0,0,0
02:10:21:52:00,45,3.5,76,0,0,0
02:10:21:57:00,45.1,3.6,76,0,0,0
02:10:22:02:00,45.2,3.7,76,0,0,0
02:10:22:07:00,45.3,3.8,76,0,0,0
02:10:22:12:00,45.3,3.9,76,0,0,0
02:10:22:17:00,45.4,4,76,0,0,0
02:10:22:22:00,45.5,4.1,76,0,0,0
02:10:22:27:00,45.6,4.1,76,0,0,0
02:10:22:32:00,45.7,4.2,76,0,0,0
02:10:22:37:00,45.8,4.3,76,0,0,0
02:10:22:42:00,45.8,4.4,76,0,0,0
02:10:22:47:00,45.9,4.5,76,0,0,0
02:10:22:52:00,46,4.6,76,0,0,0
